ean,nome,atributos_extraidos,status
7908816363940,Armário de Cozinha CP01 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '71,7 kg'}",sucesso
7908816363957,Armário de Cozinha CP01 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '85,6 kg'}",sucesso
7908816363964,Armário de Cozinha CP01 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '85,6 kg'}",sucesso
7908816363971,Armário de Cozinha CP01 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '85,6 kg'}",sucesso
7908816363988,Armário de Cozinha CP01 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '85,6 kg'}",sucesso
7908816363995,Armário de Cozinha CP01 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '57 kg'}",sucesso
7908816364008,Armário de Cozinha CP01 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '57 kg'}",sucesso
7908816364015,Armário de Cozinha CP01 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '57 kg'}",sucesso
7908816364022,Armário de Cozinha CP01 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '57 kg'}",sucesso
7908816364039,Armário de Cozinha CP01 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '69 kg'}",sucesso
7908816364046,Armário de Cozinha CP01 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '69 kg'}",sucesso
7908816364053,Armário de Cozinha CP01 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '69 kg'}",sucesso
7908816364060,Armário de Cozinha CP01 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '69 kg'}",sucesso
7908816364077,Armário de Cozinha CP01 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '80 kg'}",sucesso
7908816364084,Armário de Cozinha CP01 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '80 kg'}",sucesso
7908816364091,Armário de Cozinha CP01 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '80 kg'}",sucesso
7908816364107,Armário de Cozinha CP01 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '80 kg'}",sucesso
7908816364114,Armário de Cozinha CP01 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '100 kg'}",sucesso
7908816364121,Armário de Cozinha CP01 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '100 kg'}",sucesso
7908816364138,Armário de Cozinha CP01 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '100 kg'}",sucesso
7908816364145,Armário de Cozinha CP01 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '100 kg'}",sucesso
7908816364152,Armário de Cozinha CP02 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '92 kg'}",sucesso
7908816364169,Armário de Cozinha CP02 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '92 kg'}",sucesso
7908816364176,Armário de Cozinha CP02 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '92 kg'}",sucesso
7908816364183,Armário de Cozinha CP02 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '92 kg'}",sucesso
7908816364190,Armário de Cozinha CP02 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364206,Armário de Cozinha CP02 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364213,Armário de Cozinha CP02 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364220,Armário de Cozinha CP02 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364237,Armário de Cozinha CP02 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364244,Armário de Cozinha CP02 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364251,Armário de Cozinha CP02 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364268,Armário de Cozinha CP02 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '101 kg'}",sucesso
7908816364275,Armário de Cozinha CP02 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '121 kg'}",sucesso
7908816364282,Armário de Cozinha CP02 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '121 kg'}",sucesso
7908816364299,Armário de Cozinha CP02 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '121 kg'}",sucesso
7908816364305,Armário de Cozinha CP02 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '121 kg'}",sucesso
7908816364312,Armário de Cozinha CP02 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '98 kg'}",sucesso
7908816364329,Armário de Cozinha CP02 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '98 kg'}",sucesso
7908816364336,Armário de Cozinha CP02 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '98 kg'}",sucesso
7908816364343,Armário de Cozinha CP02 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '98 kg'}",sucesso
7908816364350,Armário de Cozinha CP02 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816364367,Armário de Cozinha CP02 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816364374,Armário de Cozinha CP02 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816364381,Armário de Cozinha CP02 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816364398,Armário de Cozinha CP02 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117,7 kg'}",sucesso
7908816364404,Armário de Cozinha CP02 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117,7 kg'}",sucesso
7908816364411,Armário de Cozinha CP02 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117,7 kg'}",sucesso
7908816364428,Armário de Cozinha CP02 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117,7 kg'}",sucesso
7908816364435,Armário de Cozinha CP02 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '131,6 kg'}",sucesso
7908816364442,Armário de Cozinha CP02 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '131,6 kg'}",sucesso
7908816364459,Armário de Cozinha CP02 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '131,6 kg'}",sucesso
7908816364466,Armário de Cozinha CP02 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '131,6 kg'}",sucesso
7908816364473,Armário de Cozinha CP02 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '103 kg'}",sucesso
7908816364480,Armário de Cozinha CP02 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '103 kg'}",sucesso
7908816364497,Armário de Cozinha CP02 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '103 kg'}",sucesso
7908816364503,Armário de Cozinha CP02 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '160 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '103 kg'}",sucesso
7908816364510,Armário de Cozinha CP02 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '115 kg'}",sucesso
7908816364527,Armário de Cozinha CP02 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '115 kg'}",sucesso
7908816364534,Armário de Cozinha CP02 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '115 kg'}",sucesso
7908816364541,Armário de Cozinha CP02 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '180 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '115 kg'}",sucesso
7908816364558,Armário de Cozinha CP02 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '126 kg'}",sucesso
7908816364565,Armário de Cozinha CP02 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '126 kg'}",sucesso
7908816364572,Armário de Cozinha CP02 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '126 kg'}",sucesso
7908816364589,Armário de Cozinha CP02 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '210 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '126 kg'}",sucesso
7908816364596,Armário de Cozinha CP02 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '146 kg'}",sucesso
7908816364602,Armário de Cozinha CP02 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '146 kg'}",sucesso
7908816364619,Armário de Cozinha CP02 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '146 kg'}",sucesso
7908816364626,Armário de Cozinha CP02 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '146 kg'}",sucesso
7908816364633,Armário de Cozinha CP07 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '145 kg'}",sucesso
7908816364640,Armário de Cozinha CP07 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '145 kg'}",sucesso
7908816364657,Armário de Cozinha CP07 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '145 kg'}",sucesso
7908816364664,Armário de Cozinha CP07 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '145 kg'}",sucesso
7908816364671,Armário de Cozinha CP07 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '154 kg'}",sucesso
7908816364688,Armário de Cozinha CP07 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '154 kg'}",sucesso
7908816364695,Armário de Cozinha CP07 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '154 kg'}",sucesso
7908816364701,Armário de Cozinha CP07 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '154 kg'}",sucesso
7908816364718,Armário de Cozinha CP07 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '162 kg'}",sucesso
7908816364725,Armário de Cozinha CP07 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '162 kg'}",sucesso
7908816364732,Armário de Cozinha CP07 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '162 kg'}",sucesso
7908816364749,Armário de Cozinha CP07 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '162 kg'}",sucesso
7908816364756,Armário de Cozinha CP07 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '174 kg'}",sucesso
7908816364763,Armário de Cozinha CP07 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '174 kg'}",sucesso
7908816364770,Armário de Cozinha CP07 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '174 kg'}",sucesso
7908816364787,Armário de Cozinha CP07 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '174 kg'}",sucesso
7908816364794,Armário de Cozinha CP07 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '151 kg'}",sucesso
7908816364800,Armário de Cozinha CP07 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '151 kg'}",sucesso
7908816364817,Armário de Cozinha CP07 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '151 kg'}",sucesso
7908816364824,Armário de Cozinha CP07 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '151 kg'}",sucesso
7908816364831,Armário de Cozinha CP07 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '161 kg'}",sucesso
7908816364848,Armário de Cozinha CP07 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '161 kg'}",sucesso
7908816364855,Armário de Cozinha CP07 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '161 kg'}",sucesso
7908816364862,Armário de Cozinha CP07 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '161 kg'}",sucesso
7908816364879,Armário de Cozinha CP07 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '170,7 kg'}",sucesso
7908816364886,Armário de Cozinha CP07 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '170,7 kg'}",sucesso
7908816364893,Armário de Cozinha CP07 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '170,7 kg'}",sucesso
7908816364909,Armário de Cozinha CP07 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '170,7 kg'}",sucesso
7908816364916,Armário de Cozinha CP07 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184,6 kg'}",sucesso
7908816364923,Armário de Cozinha CP07 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184,6 kg'}",sucesso
7908816364930,Armário de Cozinha CP07 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184,6 kg'}",sucesso
7908816364947,Armário de Cozinha CP07 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184,6 kg'}",sucesso
7908816364954,Armário de Cozinha CP07 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '156 kg'}",sucesso
7908816364961,Armário de Cozinha CP07 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '156 kg'}",sucesso
7908816364978,Armário de Cozinha CP07 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '156 kg'}",sucesso
7908816364985,Armário de Cozinha CP07 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '156 kg'}",sucesso
7908816364992,Armário de Cozinha CP07 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '168 kg'}",sucesso
7908816365005,Armário de Cozinha CP07 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '168 kg'}",sucesso
7908816365012,Armário de Cozinha CP07 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '168 kg'}",sucesso
7908816365029,Armário de Cozinha CP07 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '168 kg'}",sucesso
7908816365036,Armário de Cozinha CP07 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '179 kg'}",sucesso
7908816365043,Armário de Cozinha CP07 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '179 kg'}",sucesso
7908816365050,Armário de Cozinha CP07 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '179 kg'}",sucesso
7908816365067,Armário de Cozinha CP07 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '179 kg'}",sucesso
7908816365074,Armário de Cozinha CP07 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '199 kg'}",sucesso
7908816365081,Armário de Cozinha CP07 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '199 kg'}",sucesso
7908816365098,Armário de Cozinha CP07 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '199 kg'}",sucesso
7908816365104,Armário de Cozinha CP07 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '340 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '199 kg'}",sucesso
7908816365111,Armário de Cozinha CP04 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '100 kg'}",sucesso
7908816365128,Armário de Cozinha CP04 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '100 kg'}",sucesso
7908816365135,Armário de Cozinha CP04 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '100 kg'}",sucesso
7908816365142,Armário de Cozinha CP04 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '100 kg'}",sucesso
7908816365159,Armário de Cozinha CP04 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '109 kg'}",sucesso
7908816365166,Armário de Cozinha CP04 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '109 kg'}",sucesso
7908816365173,Armário de Cozinha CP04 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '109 kg'}",sucesso
7908816365180,Armário de Cozinha CP04 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '109 kg'}",sucesso
7908816365197,Armário de Cozinha CP04 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117 kg'}",sucesso
7908816365203,Armário de Cozinha CP04 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117 kg'}",sucesso
7908816365210,Armário de Cozinha CP04 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117 kg'}",sucesso
7908816365227,Armário de Cozinha CP04 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '117 kg'}",sucesso
7908816365234,Armário de Cozinha CP04 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '129 kg'}",sucesso
7908816365241,Armário de Cozinha CP04 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '129 kg'}",sucesso
