ean,nome,atributos_extraidos,status
7908258583944,Poltrona Decorativa Tressê Pés Palito Madeira Jade B-183 Corano Marrom - Domi,"{'largura': '68 cm', 'altura': '70 cm', 'profundidade': '66 cm', 'peso': '13 kg'}",sucesso
7908258585825,Poltrona Decorativa Base Orby Jade Linho D-469 Mescla - Domi,"{'largura': '68 cm', 'altura': '70 cm', 'profundidade': '66 cm', 'peso': '13 kg'}",sucesso
7908258585863,Kit 2 Poltronas Decorativas Pés Palito Madeira Jade Corano B-183 Tressê Linho Bege - Domi,"{'largura': '68 cm', 'altura': '70 cm', 'profundidade': '66 cm', 'peso': '13 kg'}",sucesso
7908258565148,Puff Decorativo 45cm Base Aço Status A-207 Linho Bege Mesclado - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565186,Puff Decorativo 45cm Base Aço Status C-262 Veludo Telha - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565193,Puff Decorativo 45cm Base Aço Status C-278 Veludo Marsala - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565209,Puff Decorativo 45cm Base Aço Status C-279 Veludo Mostarda - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565216,Puff Decorativo 45cm Base Aço Status C-300 Veludo Preto - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565223,Puff Decorativo 45cm Base Aço Status C-303 Veludo Verde Musgo - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565230,Puff Decorativo 45cm Base Aço Status C-304 Veludo Azul Marinho - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565247,Puff Decorativo 45cm Base Aço Status C-305 Veludo Rosê - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565254,Puff Decorativo 45cm Base Aço Status C-317 Veludo Cinza - Domi,"{'largura': '45 cm', 'altura': '41 cm', 'profundidade': '45 cm', 'peso': '10 kg'}",sucesso
7908258565308,Kit 2 Puffs Decorativos 45cm Base Aço Status C-262 Veludo Telha - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258565315,Kit 2 Puffs Decorativos 45cm Base Aço Status C-278 Veludo Marsala - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258565322,Kit 2 Puffs Decorativos 45cm Base Aço Status C-279 Veludo Mostarda - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258565339,Kit 2 Puffs Decorativos 45cm Base Aço Status C-300 Veludo Preto - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258565346,Kit 2 Puffs Decorativos 45cm Base Aço Status C-303 Veludo Verde Musgo - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258514788,Poltrona de Amamentação Balanço com Puff Alice e Multiuso Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '74 cm', 'peso': '57 kg'}",sucesso
7908258514795,Poltrona de Amamentação Balanço Alice e Armário Multiuso Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '74 cm', 'peso': '53 kg'}",sucesso
7908258514801,Poltrona de Amamentação com Puff Alice e Armário Multiuso Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '74 cm', 'peso': '57 kg'}",sucesso
7908258514856,Poltrona de Amamentação Balanço Puff Alice e Cômoda Laura Z39 Branco - Mpozenato,"{'largura': '135 cm', 'altura': '100 cm', 'profundidade': '75 cm', 'peso': '87 kg'}",sucesso
7908258514863,Poltrona de Amamentação Fixa com Puff Alice e Cômoda com Cantoneira Laura P04 Branco - Mpozenato,"{'largura': '135 cm', 'altura': '100 cm', 'profundidade': '75 cm', 'peso': '87 kg'}",sucesso
7908258515310,Cabeceira Cama Box Casal King 195cm Colônia Suede Telha - D'Monegatto,"{'largura': '195 cm', 'altura': '135 cm', 'profundidade': '15 cm', 'peso': '22 kg'}",sucesso
7908258522691,Cabeceira Painel Cama Box Solteiro 90cm Carla Corano D05 Preto - Mpozenato,"{'largura': '90 cm', 'altura': '62 cm', 'profundidade': '3 cm', 'peso': '5 kg'}",sucesso
7908258516386,Cabeceira Casal Queen Vênus 160cm Suede Verde Musgo - D'Monegatto,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7908258516034,Sofá Cama Casal Articulável 2 Lugares Londres Suede Cinza Escuro - D'Monegatto,"{'largura': '160 cm', 'altura': '90 cm', 'profundidade': '81 cm', 'peso': '37 kg'}",sucesso
7908258515938,Sofá Cama Solteiro Londres Suede Cinza Escuro - D'Monegatto,"{'largura': '100 cm', 'altura': '90 cm', 'profundidade': '81 cm', 'peso': '29 kg'}",sucesso
7908258519363,Mesa de Escritório Office 135cm Estilo Industrial Prisma C08 Nogal - Mpozenato,"{'largura': '135 cm', 'altura': '75 cm', 'profundidade': '60 cm', 'peso': '16,6 kg'}",sucesso
7908258519837,Cômoda Infantil com Cantoneira Laura 1 Porta Z39 Branco - Mpozenato,"{'largura': '135 cm', 'altura': '89 cm', 'profundidade': '45 cm', 'peso': '52 kg'}",sucesso
7908816351930,Mesa para Computador Notebook Escrivaninha 101cm Dubai L03 Carvalho Bruma - Mpozenato,"{'largura': '101 cm', 'altura': '73 cm', 'profundidade': '47 cm', 'peso': '18 kg'}",sucesso
7908258519905,Cabeceira Solteiro 90cm Vic Suede Telha - D'Monegatto,"{'largura': '90 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '11 kg'}",sucesso
7908258520086,Estante Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '11,2 kg'}",sucesso
7908258520079,Estante Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '11,2 kg'}",sucesso
7908258520062,Estante Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '11,2 kg'}",sucesso
7908258520031,Estante Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '11,2 kg'}",sucesso
7908258520130,Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '15 kg'}",sucesso
7908258520147,Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '15 kg'}",sucesso
7908258520123,Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '15 kg'}",sucesso
7908258520093,Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '15 kg'}",sucesso
7908258520345,Estante Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '75 cm', 'altura': '77 cm', 'profundidade': '46 cm', 'peso': '15 kg'}",sucesso
7908258520352,Estante Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '18,1 kg'}",sucesso
7908258520338,Estante Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '18,1 kg'}",sucesso
7908258520154,Estante Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '18,1 kg'}",sucesso
7908258520727,Estante Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '13,8 kg'}",sucesso
7908258520444,Estante Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '13,8 kg'}",sucesso
7908258520437,Estante Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '13,8 kg'}",sucesso
7908258520406,Estante Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '13,8 kg'}",sucesso
7908258520949,Estante Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '18,6 kg'}",sucesso
7908258520772,Estante Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '18,6 kg'}",sucesso
7908258520956,Estante Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '18,6 kg'}",sucesso
7908258520734,Estante Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '18,6 kg'}",sucesso
7908258521007,Estante Livreiro Prisma Estilo Industrial 80cm 5 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258521014,Estante Livreiro Prisma Estilo Industrial 80cm 5 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258520994,Estante Livreiro Prisma Estilo Industrial 80cm 5 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258520963,Estante Livreiro Prisma Estilo Industrial 80cm 5 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '80 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258523216,Poltrona de Amamentação Balanço e Puff Lívia Linho P04 Chumbo - Mpozenato,"{'largura': '67 cm', 'altura': '108 cm', 'profundidade': '74 cm', 'peso': '30 kg'}",sucesso
7908258523209,Poltrona de Amamentação Balanço e Puff Lívia Linho Z39 Bege - Mpozenato,"{'largura': '67 cm', 'altura': '108 cm', 'profundidade': '74 cm', 'peso': '30 kg'}",sucesso
7908258523223,Poltrona de Amamentação Balanço e Puff Lívia Linho Cinza Z39 Escuro  - Mpozenato,"{'largura': '67 cm', 'altura': '108 cm', 'profundidade': '74 cm', 'peso': '30 kg'}",sucesso
7908258523094,Kit 2 Mesas para Computador Notebook Escrivaninha 101cm Dubai L03 Preto - Mpozenato,"{'largura': '101 cm', 'altura': '73 cm', 'profundidade': '47 cm', 'peso': '36 kg'}",sucesso
7908258523087,Kit 2 Mesas para Computador Notebook Escrivaninha 101cm Dubai L03 Carvalho Bruma - Mpozenato,"{'largura': '101 cm', 'altura': '73 cm', 'profundidade': '47 cm', 'peso': '36 kg'}",sucesso
7908258523070,Kit 2 Mesas para Computador Notebook Escrivaninha 101cm Dubai L03 Branco - Mpozenato,"{'largura': '101 cm', 'altura': '73 cm', 'profundidade': '47 cm', 'peso': '36 kg'}",sucesso
7908258524428,Kit 2 Mesas de Cabeceira 2 Gavetas Apolo Castanho/Avelã/Baunilha - Moval,"{'largura': '46 cm', 'altura': '61 cm', 'profundidade': '39 cm', 'peso': '13,5 kg'}",sucesso
7908258524404,Kit 2 Mesas de Cabeceira 2 Gavetas Apolo Branco/Rosa/Azul/Lilás - Moval,"{'largura': '46 cm', 'altura': '61 cm', 'profundidade': '39 cm', 'peso': '13,5 kg'}",sucesso
7908258524480,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258524497,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258524473,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258524442,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '22,4 kg'}",sucesso
7908258524541,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '33,6 kg'}",sucesso
7908258524558,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '33,6 kg'}",sucesso
7908258524534,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '33,6 kg'}",sucesso
7908258524510,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '33,6 kg'}",sucesso
7908258524978,Kit 2 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '30 kg'}",sucesso
7908258525517,Kit 2 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '30 kg'}",sucesso
7908258524961,Kit 2 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '30 kg'}",sucesso
7908258524947,Kit 2 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '30 kg'}",sucesso
7908258524664,Kit 3 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '45 kg'}",sucesso
7908258524671,Kit 3 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '45 kg'}",sucesso
7908258524657,Kit 3 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '45 kg'}",sucesso
7908258524633,Kit 3 Estante Livreiro Prisma Estilo Industrial 60cm 4 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '45 kg'}",sucesso
7908258525562,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '36,3 kg'}",sucesso
7908258525586,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '36,3 kg'}",sucesso
7908258525555,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '36,3 kg'}",sucesso
7908258525531,Kit 2 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '36,3 kg'}",sucesso
7908258525807,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '54,5 kg'}",sucesso
7908258525791,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Nogal - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '54,5 kg'}",sucesso
7908258525777,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '54,5 kg'}",sucesso
7908258524602,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '27,6 kg'}",sucesso
7908258524619,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '27,6 kg'}",sucesso
7908258524596,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '27,6 kg'}",sucesso
7908258524565,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '27,6 kg'}",sucesso
7908258525876,Kit 3 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '41,4 kg'}",sucesso
7908258525890,Kit 3 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '41,4 kg'}",sucesso
7908258525869,Kit 3 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '41,4 kg'}",sucesso
7908258525852,Kit 3 Estantes Livreiro Prisma Estilo Industrial 80cm 3 Prateleiras C08 Carvalho - Mpozenato,"{'largura': '80 cm', 'altura': '104 cm', 'profundidade': '40 cm', 'peso': '41,4 kg'}",sucesso
7908258524732,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Preto Onix - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '37,1 kg'}",sucesso
7908258524725,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Snow - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '37,1 kg'}",sucesso
7908258524701,Kit 2 Estantes Livreiro Prisma Estilo Industrial 80cm 4 Prateleiras C08 Nogal - Mpozenato,"{'largura': '80 cm', 'altura': '145,8 cm', 'profundidade': '40 cm', 'peso': '37,1 kg'}",sucesso
7898951189331,Mesa Para Computador 3 Gavetas ME4102 Branco - Tecno Mobili,"{'largura': '136 cm', 'altura': '74 cm', 'profundidade': '46 cm', 'peso': '30 kg'}",sucesso
7898541352022,Caixa de Lenha com Encosto Carvalho - Completa Móveis,"{'largura': '75 cm', 'altura': '68 cm', 'profundidade': '46 cm', 'peso': '18 kg'}",sucesso
7898951189393,"Armário de 171,5 cm para Home Office 02 Portas ME4105 Branco - Tecno Mobili","{'largura': '60 cm', 'altura': '171,5 cm', 'profundidade': '31,8 cm', 'peso': '33 kg'}",sucesso
7908258561287,Poltrona Decorativa Pés Palito Madeira Juliet Veludo C-262 Telha - Domi,"{'largura': '80 cm', 'altura': '96 cm', 'profundidade': '80 cm', 'peso': '27 kg'}",sucesso
7908258586044,Banqueta Decorativa Base Aço Preto Betina Veludo C-278 Marsala - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258587096,Kit 2 Banquetas Decorativas Base Aço Preto Betina Veludo C-262 Telha - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258586280,Kit 2 Banquetas Decorativas Base Aço Preto Betina C-416 Linho Cinza Escuro - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258586372,Kit 3 Banquetas Decorativas Base Aço Preto Betina Veludo C-303 Verde Musgo - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258587300,Kit 3 Banquetas Decorativas Base Aço Preto Betina C-34 Sintético Marrom Escuro - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258587317,Kit 3 Banquetas Decorativas Base Aço Preto Betina C-117 Linho Verde - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258587324,Kit 3 Banquetas Decorativas Base Aço Preto Betina C-416 Linho Cinza Claro - Domi,"{'largura': '60 cm', 'altura': '90 cm', 'profundidade': '46 cm', 'peso': '11 kg'}",sucesso
7908258563892,Cabeceira Cama Box Casal 140cm Pérola W01 Suede Preto - Mpozenato,"{'largura': '140 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '8 kg'}",sucesso
7908258584002,Kit 2 Poltronas Decorativas Base Orby Jade Linho D-469 Mescla - Domi,"{'largura': '68 cm', 'altura': '70 cm', 'profundidade': '66 cm', 'peso': '13 kg'}",sucesso
7908258565261,Kit 2 Puffs Decorativos 45cm Base Aço Status A-207 Linho Bege Mesclado - Domi,"{'largura': '45 cm', 'altura': '45 cm', 'profundidade': '41 cm', 'peso': '10 kg'}",sucesso
7908258518304,Cabeceira Painel Cama Box Casal 140cm Grécia Suede D05 Vermelho - Mpozenato,"{'largura': '140 cm', 'altura': '62 cm', 'profundidade': '3 cm', 'peso': '8 kg'}",sucesso
7908258525821,Kit 3 Estantes Livreiro Prisma Estilo Industrial 60cm 5 Prateleiras C08 Snow - Mpozenato,"{'largura': '60 cm', 'altura': '187 cm', 'profundidade': '40 cm', 'peso': '54,5 kg'}",sucesso
7908258564189,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Corano Preto - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563830,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Corano Bege - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563793,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Suede Bege - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563809,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Suede Cinza - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563823,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Suede Preto - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563816,Cabeceira Cama Box Casal Queen 160cm Pérola W01 Suede Marrom - Mpozenato,"{'largura': '160 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '9 kg'}",sucesso
7908258563786,Cabeceira Cama Box Casal King 193cm Pérola W01 Corano Preto - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258563755,Cabeceira Cama Box Casal King 193cm Pérola W01 Corano Bege - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258563748,Cabeceira Cama Box Casal King 193cm Pérola W01 Suede Bege - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258563731,Cabeceira Cama Box Casal King 193cm Pérola W01 Suede Cinza - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258563724,Cabeceira Cama Box Casal King 193cm Pérola W01 Suede Preto - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258563717,Cabeceira Cama Box Casal King 193cm Pérola W01 Suede Marrom - Mpozenato,"{'largura': '193 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '11,1 kg'}",sucesso
7908258564196,Cabeceira Cama Box Solteiro 90cm Rubi W01 Corano Branco - Mpozenato,"{'largura': '90 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '5,2 kg'}",sucesso
7908258564202,Cabeceira Cama Box Solteiro 90cm Rubi W01 Corano Marrom - Mpozenato,"{'largura': '90 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '5,2 kg'}",sucesso
7908258564219,Cabeceira Cama Box Solteiro 90cm Rubi W01 Corano Preto - Mpozenato,"{'largura': '90 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '5,2 kg'}",sucesso
7908258564226,Cabeceira Cama Box Solteiro 90cm Rubi W01 Corano Bege - Mpozenato,"{'largura': '90 cm', 'altura': '120 cm', 'profundidade': '10 cm', 'peso': '5,2 kg'}",sucesso
